url_count,url_length_mean,has_suspicious_tld,has_ip_in_url,has_url_shortener,num_subdomains,sender_domain_mismatch,sender_reply_mismatch,external_sender,spf_pass,dkim_pass,dmarc_pass,subject_length,body_length,num_html_links,has_urgency_keyword,has_credential_request,has_money_keyword,spelling_errors,num_uppercase_words,has_attachment,attachment_is_macro,attachment_is_exe,attachment_size_kb,num_received_hops,is_reply,is_forwarded,label
4,85.49376057648404,0,1,0,1,1,1,1,0,1,1,80,1394,10,1,0,0,6,12,0,1,0,0.0,5,0,0,PHISHING
4,45.5246675607439,0,0,0,2,1,1,1,1,0,0,71,1198,12,1,1,0,5,0,1,0,0,169.53166997370712,6,0,1,PHISHING
5,82.73484293347057,1,1,0,3,1,1,1,0,1,0,66,1763,16,1,1,0,5,9,0,0,0,135.5762450133325,7,0,0,PHISHING
1,55.70730204723599,0,0,0,1,0,0,0,1,1,1,45,492,11,0,0,0,2,1,1,0,0,237.3640343667137,2,1,0,BENIGN
6,75.78591124184422,1,0,1,4,1,0,1,0,0,1,63,666,19,0,1,1,2,14,0,1,0,0.0,5,0,0,PHISHING
4,98.09912025685112,1,0,0,3,1,0,1,1,0,1,54,1524,16,1,0,1,7,8,1,0,1,583.3671723930685,7,0,0,PHISHING
3,60.957772991015375,0,0,0,1,0,0,1,1,1,1,44,713,8,0,0,0,3,7,1,0,0,0.0,4,1,0,BENIGN
5,117.02469197931558,1,0,0,2,1,1,1,0,0,0,28,1426,11,0,0,0,7,9,1,0,0,239.71858123621124,3,0,0,PHISHING
5,63.84947179269096,0,0,1,2,0,1,1,1,0,0,74,1148,8,1,0,1,3,2,0,0,0,230.9222552505917,7,0,0,PHISHING
3,43.93979427521893,0,0,0,1,0,0,1,1,1,0,86,646,3,1,0,0,3,2,0,0,0,363.7911212747868,3,1,0,BENIGN
3,46.406311988842596,1,0,0,2,1,1,1,1,1,0,85,1079,5,1,1,1,4,9,1,0,1,325.31200385253203,6,1,0,PHISHING
0,28.443889533269893,1,0,0,2,0,0,0,1,1,0,80,1863,0,0,0,0,3,7,1,0,0,667.5428072590308,4,1,0,BENIGN
5,105.93692032264534,1,0,0,1,0,0,1,1,0,1,97,892,9,0,1,1,1,2,1,0,0,430.1777621587223,8,1,0,PHISHING
2,46.87930041790196,1,1,0,4,1,1,1,0,0,1,87,1075,6,1,1,1,0,4,0,0,0,239.37901325671646,6,0,0,PHISHING
0,36.336916689665244,0,0,0,2,0,1,1,0,1,1,43,1940,4,0,0,0,0,7,0,0,0,494.53829651417846,3,0,0,BENIGN
0,58.42777472957529,0,0,0,1,0,1,1,1,0,1,28,519,11,1,0,1,1,1,1,1,0,296.91809364608855,3,1,0,BENIGN
2,64.50967100350714,0,1,0,2,1,0,1,0,1,0,61,1358,11,1,1,0,0,3,1,0,0,563.9363678056654,6,1,0,PHISHING
5,20.799271317348357,0,0,0,4,1,0,1,1,0,0,36,790,8,1,1,0,6,7,1,1,1,377.3733763936058,8,0,1,PHISHING
1,70.13854063006713,1,1,1,2,1,0,1,0,1,1,65,1047,8,1,0,0,5,9,1,0,0,0.0,3,0,0,PHISHING
3,38.36196432161724,0,0,1,1,1,0,1,0,0,1,79,1123,6,0,0,0,0,6,1,0,0,0.0,3,0,0,BENIGN
3,66.76768273531596,0,0,0,1,1,0,1,0,1,0,41,463,9,0,0,0,2,5,1,1,0,213.43002053814143,4,1,0,BENIGN
0,65.43963959705012,0,0,0,2,0,0,0,1,0,1,74,347,5,0,0,0,3,6,0,0,0,0.0,2,1,0,BENIGN
3,74.05846743644275,0,0,0,1,1,0,1,1,1,0,94,714,11,1,0,0,0,6,0,0,0,212.41699466139895,5,1,0,BENIGN
2,150.27690571023157,0,0,0,4,1,1,1,1,1,0,52,1764,12,1,0,0,7,6,0,0,0,53.80264110443409,4,0,0,PHISHING
3,50.06533507341315,1,0,0,4,1,1,1,0,0,0,50,1243,15,0,0,0,5,9,1,1,0,636.3937215456615,7,0,0,PHISHING
2,26.76163613843804,1,0,0,1,0,0,0,1,0,1,78,1953,10,0,0,0,1,0,1,0,0,265.7604480944883,3,0,0,BENIGN
4,26.66438531190145,0,0,1,1,0,1,0,1,1,0,88,377,0,0,0,0,2,6,0,0,0,501.9555713807145,5,1,0,BENIGN
7,68.23172734956489,1,1,0,1,1,1,1,0,0,0,59,1442,11,0,1,0,2,4,1,0,0,185.8963584708542,6,0,1,PHISHING
3,112.19984417429428,1,0,0,2,1,0,0,0,1,0,53,780,9,1,1,0,0,6,0,1,0,401.73432034997825,4,0,0,PHISHING
7,103.26641514530296,0,0,0,2,0,0,1,0,1,1,63,323,11,1,1,1,1,6,0,0,0,123.14283742567625,8,0,0,PHISHING
1,155.57793528167863,0,0,0,2,0,1,1,0,0,1,26,1773,6,0,0,0,8,10,1,0,0,276.9963960972036,4,0,0,PHISHING
7,89.55744455844963,0,1,0,2,0,1,1,1,0,0,76,1606,4,1,0,0,7,1,1,1,0,178.40756316623532,8,0,1,PHISHING
6,132.8171163738383,0,0,0,2,0,0,1,0,1,1,81,999,4,0,0,0,2,6,0,0,1,228.57327585488062,6,0,0,PHISHING
1,86.41037155064626,0,0,0,2,1,1,1,0,0,0,82,603,9,0,1,0,2,14,1,0,0,398.1085423003978,8,0,0,PHISHING
3,82.57136012491972,0,0,1,4,0,1,1,0,1,1,51,1450,6,1,1,1,7,12,1,0,0,513.6628179195011,8,0,0,PHISHING
4,93.7585258612867,1,0,0,4,1,0,1,1,0,0,93,391,7,0,0,0,5,6,1,0,0,109.21315758560716,4,0,0,PHISHING
2,84.71338945849656,1,0,1,1,1,1,0,1,1,0,27,536,12,0,1,0,8,6,1,0,0,0.0,3,0,0,PHISHING
2,66.04308992692484,0,0,1,3,1,0,1,0,0,0,92,1680,17,1,0,1,5,14,1,1,0,403.51413147058463,5,0,0,PHISHING
2,108.30298813138361,0,0,1,4,1,1,1,0,1,0,51,656,7,1,1,1,6,1,0,1,1,304.0829952956364,4,1,1,PHISHING
3,83.76214470668992,1,0,0,4,1,0,1,0,1,0,80,1512,19,1,1,0,8,11,1,0,0,0.0,3,0,1,PHISHING
3,114.3421512686399,0,0,0,4,1,0,1,0,0,0,41,162,10,0,1,1,7,5,0,0,0,0.0,6,0,1,PHISHING
3,27.41989211107776,0,0,0,1,0,0,1,1,1,1,62,720,4,1,0,0,0,5,1,0,0,109.68229848900174,3,0,1,BENIGN
0,42.44388628253694,0,0,0,2,0,0,0,1,1,1,75,1633,0,1,1,1,2,5,0,0,0,273.47315021926255,3,1,1,BENIGN
3,116.91992974236189,0,0,1,1,1,1,1,1,1,1,77,184,8,1,1,1,1,4,0,0,1,663.7365297523886,4,1,0,PHISHING
3,57.30792713126128,1,0,0,1,0,1,0,1,1,0,64,397,11,0,0,0,1,3,0,0,0,304.4603461103501,5,1,0,BENIGN
3,52.02221361689956,0,0,0,4,1,1,1,0,0,0,80,1632,7,0,0,0,8,6,1,1,0,381.4701905324979,3,0,0,PHISHING
0,62.86714429633298,1,0,0,2,0,0,1,0,1,1,40,1427,5,0,0,0,2,5,0,0,0,182.5425984316086,5,0,0,BENIGN
2,102.89255851647619,0,0,0,4,1,0,1,0,0,0,87,804,13,0,1,0,5,7,0,0,0,301.53586706936835,4,1,0,PHISHING
0,56.24150849591611,0,0,1,2,0,0,0,0,1,1,93,1792,10,0,0,0,3,6,0,0,0,0.0,3,0,0,BENIGN
6,89.57624002042837,1,0,0,4,1,0,1,1,1,1,92,370,5,1,1,1,7,10,1,0,0,363.8042328309856,6,0,0,PHISHING
6,77.46872067696937,1,0,0,1,1,0,1,0,0,0,56,752,2,0,1,0,1,5,0,0,1,320.2412066530062,5,0,0,PHISHING
4,89.07405303312464,0,0,1,2,1,1,1,1,0,1,71,494,16,0,1,0,8,5,0,1,1,0.0,4,0,0,PHISHING
4,123.59466827958875,0,0,1,1,1,0,1,1,1,0,38,804,5,1,1,0,0,5,0,1,0,626.5944212514099,5,0,0,PHISHING
4,94.15119493747946,1,0,0,4,0,1,1,1,0,1,29,1515,18,1,1,0,2,1,0,1,0,300.6386665862241,8,0,0,PHISHING
3,30.084111237524112,1,0,1,1,1,1,1,0,0,0,44,930,8,1,0,1,0,12,1,1,0,0.0,7,0,0,PHISHING
1,62.32968054160044,1,0,0,2,0,0,0,1,0,1,37,1721,4,0,0,0,1,6,1,0,0,341.9489398897644,3,1,0,BENIGN
3,66.74049683171845,1,1,1,3,0,1,1,1,0,1,40,330,19,1,1,0,4,12,0,0,0,309.7248772498705,4,1,0,PHISHING
0,53.71165642994695,0,0,0,2,0,0,1,1,1,1,81,1471,9,0,0,1,0,7,0,0,0,352.90650507489113,3,NAN,0,BENIGN
7,88.90661078845527,1,0,1,2,0,1,1,1,0,0,26,1207,3,0,0,1,0,2,1,1,0,269.64211330158633,6,0,0,PHISHING
1,130.2677915729594,0,1,0,4,0,0,0,0,0,0,34,678,14,1,0,0,7,4,0,0,0,124.951066264015,8,0,0,PHISHING
1,97.87360242679769,0,0,0,4,1,0,1,1,0,0,46,679,16,0,1,1,5,1,1,1,0,0.0,7,0,0,PHISHING
3,44.14568188179707,0,0,0,2,0,0,1,0,1,0,23,1482,5,0,1,0,2,4,1,0,0,276.2831996391429,3,1,0,BENIGN
4,98.01583545636313,0,0,1,3,1,1,1,1,0,0,100,477,16,0,1,1,7,6,1,0,0,193.4356404019067,4,0,1,PHISHING
4,103.84452046837492,0,1,1,2,1,0,1,0,0,0,100,454,7,1,1,1,1,12,1,1,0,339.61640446426077,7,0,0,PHISHING
3,50.75065669773706,0,0,0,2,0,0,0,1,1,1,43,1388,6,0,0,1,0,3,1,0,0,172.4428248060098,5,1,1,BENIGN
1,40.70665575238996,0,0,0,2,1,0,0,1,1,0,34,525,4,0,0,1,3,0,0,0,0,108.63032499014017,4,1,0,BENIGN
4,112.68259147759784,1,0,1,3,1,1,1,0,0,0,83,1736,7,1,0,0,8,13,1,1,0,222.76996552544108,5,0,1,PHISHING
0,22.583915702710403,0,0,0,2,0,0,0,NAN,1,0,89,259,9,0,0,0,1,4,1,0,0,201.15267365911225,3,1,0,BENIGN
2,100.14527002842797,0,1,0,4,1,1,1,1,0,1,30,513,4,0,1,0,7,6,1,1,1,512.8402981038115,4,1,0,PHISHING
3,85.06288291147727,0,0,0,4,0,1,0,1,0,0,29,508,7,0,0,1,5,13,0,0,0,0.0,8,0,1,PHISHING
0,49.7086231718633,1,0,1,1,0,0,0,1,0,0,58,522,4,0,0,0,1,7,1,0,0,203.08069805779417,2,0,0,BENIGN
2,72.5537029248197,0,0,0,1,0,0,0,1,1,1,84,867,0,0,0,0,1,1,1,0,0,287.9987150315689,2,1,0,BENIGN
2,110.80982228776725,1,0,1,3,1,1,1,0,0,0,41,1046,12,1,1,1,6,13,0,1,0,510.9819166451699,5,0,1,PHISHING
7,124.25627184029675,0,0,0,4,1,1,1,0,0,0,63,1678,16,1,0,0,4,14,0,1,1,0.0,5,0,0,PHISHING
1,81.77729309831251,1,0,0,2,0,1,1,0,0,0,93,768,13,1,1,1,6,1,0,1,0,623.2382635373722,5,0,0,PHISHING
7,82.86025483472987,1,0,1,3,0,0,1,0,0,0,36,1346,5,1,1,0,7,8,1,0,1,90.7941816325282,3,0,1,PHISHING
6,44.749180151472956,1,0,0,2,0,0,0,0,1,0,87,1144,19,1,0,1,7,2,0,1,1,160.28025988501454,4,0,0,PHISHING
3,58.66363555475607,0,0,0,2,1,1,1,1,0,0,70,1445,13,1,1,0,7,10,0,1,0,127.06248244076477,3,0,0,PHISHING
6,118.57818054334737,0,0,0,4,1,0,1,1,0,0,31,1117,14,1,1,0,3,0,0,1,0,177.6608349578781,5,0,1,PHISHING
3,43.84414230412992,0,1,0,2,1,0,1,0,1,0,44,659,10,1,1,0,7,8,1,1,0,299.87219830601117,5,0,1,PHISHING
3,49.5655009354539,0,0,0,2,0,0,0,1,1,1,50,1001,6,0,0,0,0,6,1,1,0,85.63862001707955,5,1,0,BENIGN
5,143.15480340785695,0,0,0,3,0,0,1,0,0,0,97,1195,8,1,1,0,8,10,1,0,0,215.1438206987695,3,0,0,PHISHING
3,54.622758527674165,1,0,0,3,1,0,1,0,1,1,59,433,10,1,1,1,3,5,1,0,0,259.67552747191064,3,1,0,PHISHING
3,105.36571284040792,0,0,0,1,1,1,1,1,0,0,67,910,17,1,1,1,2,14,0,1,0,213.35903945867352,3,0,0,PHISHING
2,39.14304075805785,0,0,0,1,0,0,1,1,1,0,66,1224,7,0,0,0,3,0,1,0,0,353.21521526781,3,1,0,BENIGN
4,58.96257339525794,0,0,0,1,0,1,1,1,0,0,34,176,11,0,0,0,3,2,1,0,0,0.0,3,1,0,BENIGN
4,41.22033932689672,0,0,0,1,0,0,1,1,1,1,54,1017,7,0,0,0,0,4,0,0,0,24.215128801400255,4,0,0,BENIGN
0,50.787698288347514,1,0,0,1,0,0,1,1,1,1,58,915,8,0,0,0,0,5,0,0,0,0.0,5,0,0,BENIGN
7,49.46555641812514,1,0,1,3,0,0,1,0,0,1,50,843,4,1,1,0,5,9,0,0,0,0.0,7,0,1,PHISHING
5,106.83338281780728,0,0,0,2,1,1,1,1,0,1,74,1277,13,1,0,0,8,11,1,0,0,402.7141117545349,4,0,0,PHISHING
1,64.8099248329225,0,0,0,1,0,0,0,1,1,1,94,2220,0,0,0,0,3,0,1,0,0,267.7853740876084,5,0,1,BENIGN
3,14.947165619002291,0,0,1,2,0,0,0,0,1,1,92,970,3,0,1,1,1,5,1,0,0,597.5084865974188,5,0,0,BENIGN
4,34.17662949685729,0,0,0,1,0,0,1,1,1,1,83,1716,6,0,0,0,2,3,1,0,0,573.3818397508026,4,1,0,BENIGN
6,40.48119511570097,1,0,0,2,1,0,1,0,0,0,59,433,4,0,NAN,1,0,10,1,0,0,301.78581895648097,7,0,1,PHISHING
2,47.77988474123073,0,0,0,1,0,0,1,0,1,1,82,2152,8,0,0,1,3,2,0,0,0,362.70644213948276,3,1,0,BENIGN
3,53.2310822829619,0,0,0,1,0,0,0,1,1,1,75,1079,1,0,0,1,0,3,1,0,0,219.93651011472164,2,0,0,BENIGN
7,96.54394512308029,1,0,0,2,1,0,1,1,1,0,58,1344,5,1,1,1,2,5,1,0,0,0.0,5,1,0,PHISHING
1,45.48161510956402,0,0,0,1,0,0,1,1,0,0,30,1588,11,0,1,0,1,7,0,0,0,429.82469679982245,2,1,0,BENIGN
2,30.883168561125625,1,0,0,1,0,0,0,0,1,0,64,309,7,0,0,0,2,3,0,0,0,110.45908587245094,3,0,0,BENIGN
1,44.73655760283831,0,0,0,2,1,0,0,1,1,1,40,1997,2,0,0,0,2,3,0,0,0,557.931814593983,3,1,0,BENIGN
7,69.71020407988946,0,0,1,4,0,1,1,0,1,1,95,491,5,1,0,0,8,3,0,0,0,763.076658676471,4,1,0,PHISHING
0,40.34274035706085,0,0,0,2,0,0,0,0,1,1,21,144,5,0,0,0,3,3,0,0,0,87.22735882965071,5,1,0,BENIGN
2,121.21005181589032,1,1,0,3,1,1,1,0,0,1,72,1536,18,0,0,0,2,3,1,1,0,547.7542227846744,7,0,0,PHISHING
4,62.81587639892905,0,0,0,1,0,0,0,1,1,0,54,853,10,1,1,0,1,1,0,0,0,176.65896357098455,2,0,0,BENIGN
1,64.64326027290791,1,1,0,2,0,0,1,1,1,1,83,1044,10,0,0,0,3,1,0,0,0,0.0,2,1,1,BENIGN
1,29.206522339440767,0,0,0,2,0,0,0,1,1,1,69,1803,6,0,0,0,0,1,1,0,0,0.0,4,1,0,BENIGN
4,41.83964978455265,0,0,0,2,0,0,0,1,1,1,48,2140,8,0,0,0,0,0,1,0,0,405.4093192973763,5,1,0,BENIGN
6,92.30298151115375,0,0,0,4,1,0,1,0,0,0,27,680,17,1,1,0,0,3,0,0,0,187.54728487757095,4,0,0,PHISHING
2,64.93440885655484,0,0,0,1,0,1,1,0,1,1,66,630,3,0,0,0,0,7,0,0,0,553.8167353465764,5,1,1,BENIGN
6,141.9134923360693,1,0,0,1,1,1,1,0,1,1,25,1077,9,1,0,0,2,13,0,0,0,255.6879258242363,5,0,0,PHISHING
6,74.21761305190624,0,0,0,3,1,1,0,1,0,0,71,1408,8,1,1,1,6,10,1,0,0,0.0,7,0,0,PHISHING
1,73.42650332102016,0,0,0,4,1,0,1,0,0,1,62,826,11,1,0,0,3,8,1,0,0,413.0304561201673,3,0,1,PHISHING
2,56.28825064062478,0,0,0,3,0,0,1,0,0,1,75,1531,13,0,1,0,8,0,1,0,0,0.0,5,0,0,PHISHING
2,64.50066892048437,0,0,0,2,0,1,1,1,1,0,17,2406,8,1,0,0,2,6,0,0,0,0.0,4,1,0,BENIGN
1,45.1920634862547,1,0,0,3,0,0,0,1,0,0,45,1487,2,1,1,1,2,7,0,1,0,390.7301863192258,3,0,0,PHISHING
3,39.357658931548514,0,0,0,1,0,0,0,1,1,0,69,1199,8,0,1,0,3,0,1,0,0,146.9519511736201,3,1,1,BENIGN
0,34.42990105695176,0,0,0,2,0,1,0,1,1,0,19,1785,8,0,1,0,0,2,1,0,0,0.0,4,0,0,BENIGN
0,51.816305073215446,0,0,0,2,0,0,0,1,0,1,50,2230,0,0,0,1,3,3,1,1,0,145.49780823838785,5,1,1,BENIGN
3,47.37178627357664,0,0,0,2,0,0,1,1,1,0,77,2320,0,0,1,0,2,0,1,0,0,107.00533400609112,2,1,0,BENIGN
1,49.03370171517901,0,0,0,1,1,0,0,1,1,0,21,1679,5,0,0,0,3,2,0,1,0,0.0,3,1,0,BENIGN
1,29.391840912636983,1,0,0,1,0,0,0,1,0,0,25,2407,4,0,0,1,0,4,0,0,0,115.52123106119518,5,0,0,BENIGN
7,94.79594374826226,0,1,0,3,1,0,1,1,1,1,66,518,18,0,1,0,5,4,1,1,0,117.75101425510906,8,0,1,PHISHING
0,44.612057280692156,0,0,0,1,0,0,1,1,1,1,65,1255,7,0,0,0,2,5,1,1,0,361.789457444965,5,0,0,BENIGN
3,137.6397009210376,0,0,0,1,1,0,1,1,0,1,94,1527,11,1,1,1,4,9,0,0,0,291.59928736986683,4,0,1,PHISHING
1,47.64768632058671,0,0,0,1,0,0,0,0,1,1,63,1650,8,0,0,0,0,5,1,0,0,139.1107382986574,3,1,0,BENIGN
1,81.39270742239914,1,0,1,2,0,0,1,1,0,0,41,679,11,0,1,0,7,5,1,1,0,292.6937764304147,8,1,1,PHISHING
1,10.0,1,1,0,1,0,1,1,1,1,1,86,991,8,1,0,0,3,6,0,0,0,251.4436913450353,3,1,0,BENIGN
5,57.281268339934925,1,0,0,2,1,0,1,1,0,0,56,1043,6,1,0,0,2,9,1,0,0,0.0,3,0,0,PHISHING
6,123.20665918022462,1,0,0,4,0,1,0,1,0,1,65,1452,19,0,1,1,5,2,1,0,0,38.77347221299965,8,0,1,PHISHING
1,49.401693284748546,1,0,0,4,0,1,1,1,1,1,100,326,8,1,1,1,5,8,0,0,1,264.52712617800455,8,0,0,PHISHING
2,10.0,0,0,0,2,0,0,1,1,1,1,93,1772,6,0,0,0,1,7,0,0,0,148.81619170346963,5,1,1,BENIGN
1,95.87461505329485,1,0,1,1,1,0,0,0,1,1,96,631,2,0,1,1,8,13,0,0,0,0.0,3,0,0,PHISHING
2,40.36990416680381,0,0,1,1,0,0,0,0,1,1,58,471,0,0,0,0,0,3,0,0,0,415.105081475815,5,1,0,BENIGN
7,78.05506735204308,1,1,0,4,1,0,1,1,0,1,50,704,16,1,1,0,8,12,0,1,0,395.2509892308682,6,1,0,PHISHING
0,60.73760432162024,0,0,0,1,0,0,0,0,1,1,65,348,11,0,0,0,3,4,0,0,0,137.07070675762074,3,1,1,BENIGN
2,31.272658262311108,0,0,0,1,0,0,0,1,0,0,25,1378,9,0,0,0,2,0,0,0,0,328.563705242982,5,1,0,BENIGN
1,119.76365634223369,0,0,0,2,0,0,0,1,0,0,74,332,13,1,1,0,3,4,1,0,0,230.7114245948717,7,0,1,PHISHING
5,76.30782912111302,1,0,0,4,1,1,1,0,0,1,71,802,13,0,1,0,5,4,1,0,0,0.0,3,0,0,PHISHING
5,70.09019875541406,0,1,0,3,1,1,1,1,0,0,75,1388,14,0,1,0,4,8,0,0,0,21.472507985543928,6,0,0,PHISHING
2,46.492162095236075,0,0,0,1,0,0,1,1,0,1,19,1204,2,0,0,0,3,6,0,1,0,124.99919076010555,2,0,0,BENIGN
4,39.85820773703431,0,0,0,1,0,0,0,1,0,0,70,1969,8,0,0,0,0,7,0,0,0,226.43878249181554,2,1,0,BENIGN
3,52.81750883598169,0,0,0,2,0,0,1,1,1,0,33,2121,8,1,0,1,3,5,1,0,0,627.1383331571178,2,1,1,BENIGN
4,69.3220528917072,1,0,0,3,1,1,1,0,0,0,33,1565,12,0,0,1,2,3,0,0,0,0.0,6,1,0,PHISHING
5,72.39657967406741,0,0,0,1,1,0,1,0,0,0,86,674,12,1,1,1,4,9,1,1,0,608.3886970575209,3,0,1,PHISHING
3,39.94012256897241,0,0,0,2,0,0,0,1,1,0,48,2079,0,0,0,0,1,1,1,0,0,499.71315615148114,5,0,1,BENIGN
5,84.50902593762392,0,0,0,2,1,1,1,1,1,0,57,1664,3,1,1,1,4,1,1,0,0,247.66455846305678,7,0,0,PHISHING
4,29.665795775290057,0,1,1,1,0,0,1,1,1,1,73,987,5,0,0,0,0,6,1,0,0,137.10225530520847,4,1,0,BENIGN
1,85.27041298556337,0,0,0,3,0,1,1,0,0,0,25,1292,9,1,1,0,6,11,1,1,0,269.0308651828022,6,0,0,PHISHING
4,77.22126423801609,0,1,0,2,1,1,1,1,0,0,73,783,10,0,1,0,0,9,0,0,0,80.53455082979018,7,0,0,PHISHING
3,21.276084008190864,1,0,0,1,0,0,0,1,1,1,81,584,4,0,0,0,1,0,0,0,0,0.0,4,1,0,BENIGN
5,NAN,1,0,0,4,1,0,1,1,1,0,72,749,13,1,1,0,6,1,0,0,0,388.3240888575343,5,0,1,PHISHING
0,38.92096101826002,0,0,0,1,0,0,0,1,1,0,19,1793,8,0,0,0,2,2,1,0,0,330.0788800091449,4,0,0,BENIGN
3,76.93870668042447,0,0,0,1,0,0,1,1,0,1,34,600,1,1,0,0,2,6,0,0,0,230.53385809229786,3,1,1,BENIGN
3,79.90272602833463,0,1,1,1,1,1,1,0,0,1,89,1447,12,0,0,1,7,10,0,1,0,36.01307766470154,4,0,0,PHISHING
3,68.54606909463487,0,1,0,3,1,1,1,0,0,0,61,1552,15,1,1,0,4,9,1,1,0,0.0,5,0,0,PHISHING
5,83.19511158508234,1,0,0,4,0,1,0,0,0,0,77,134,18,1,0,1,1,10,0,0,1,277.69632256896284,8,1,1,PHISHING
4,56.2630348309689,0,0,0,1,1,0,0,1,1,1,49,1693,11,0,0,0,3,0,1,0,0,243.5077861826039,3,1,0,BENIGN
1,61.71888666866066,0,1,0,2,0,1,0,1,1,1,86,817,5,0,0,0,1,3,0,0,0,0.0,3,0,1,BENIGN
4,28.31382792024873,0,0,0,2,0,0,1,1,1,1,62,1599,6,0,0,0,1,3,0,0,0,419.6983698153203,3,0,1,BENIGN
1,135.434068430641,1,1,0,3,0,1,1,1,0,0,77,590,5,1,0,0,5,0,0,1,0,0.0,8,0,0,PHISHING
3,72.39474761749122,1,1,0,2,1,1,1,0,1,1,97,1150,11,0,0,1,7,13,1,0,0,0.0,6,0,1,PHISHING
4,56.77266054912202,0,0,0,2,0,0,0,1,1,1,72,997,4,0,0,0,2,0,0,0,0,229.52370399024386,5,1,0,BENIGN
2,30.54542333446794,0,0,0,1,0,0,0,1,1,1,42,1981,3,0,0,0,0,2,1,0,0,555.4772058311496,3,0,0,BENIGN
2,53.07051659892377,0,0,0,1,0,0,0,1,1,1,47,1328,5,1,0,0,2,5,0,0,0,524.6176265212309,4,0,0,BENIGN
4,45.491731393143915,0,0,0,1,1,0,0,1,1,1,18,1657,4,0,0,0,3,5,1,0,0,379.60900829620664,2,1,0,BENIGN
4,40.59331619771805,0,0,0,1,0,0,1,1,1,1,27,221,10,0,1,0,1,5,1,0,0,380.7327967229643,4,1,0,BENIGN
5,92.06646975574752,0,1,1,4,1,0,1,0,0,0,95,1483,16,1,1,1,3,7,1,1,0,536.6166655308258,3,0,0,PHISHING
4,75.13312737152658,1,0,0,2,1,1,1,0,1,1,95,1354,5,1,1,0,3,4,1,0,0,145.25304345678933,8,0,0,PHISHING
1,48.531725524648955,0,0,0,2,0,0,1,0,0,1,68,1270,2,1,0,0,2,1,1,0,0,182.0035798206425,5,1,1,BENIGN
7,106.84845635465012,0,0,0,4,0,1,1,0,0,0,99,1419,3,0,1,0,7,4,1,1,0,358.8739088291163,5,0,0,PHISHING
2,44.14825208410963,0,0,0,2,0,0,0,1,1,1,16,1057,7,0,0,0,0,2,1,0,0,377.4304830620974,2,0,0,BENIGN
3,51.52149111699928,0,0,0,1,0,0,1,1,1,1,16,534,6,0,1,1,1,0,1,0,0,93.52850639652789,2,1,1,BENIGN
3,26.33292318598387,0,0,0,1,0,0,1,0,1,1,20,2426,5,0,0,0,2,7,1,0,0,210.22149262298677,5,0,1,BENIGN
4,90.50884582017402,1,0,0,3,1,0,1,1,1,0,50,575,7,1,0,0,4,6,0,0,0,0.0,5,0,0,PHISHING
4,69.16405492517842,0,0,0,1,0,1,0,0,1,1,34,1928,0,0,0,0,1,7,0,0,1,423.16144298655496,3,1,0,BENIGN
4,55.02489027161995,0,0,0,2,0,0,0,0,1,1,22,228,8,1,0,0,0,6,0,0,0,224.75112411304383,4,1,1,BENIGN
1,25.552915078878584,0,0,0,2,0,0,1,1,1,0,94,610,2,0,0,0,2,7,1,0,0,365.20348289689287,4,1,0,BENIGN
7,89.9244951366311,1,0,0,2,1,0,1,0,1,0,71,1571,16,1,1,1,3,11,0,1,0,357.1403962093333,7,0,0,PHISHING
5,86.81564633673062,1,0,0,2,0,1,1,0,0,0,67,1206,11,1,1,1,5,7,0,0,0,364.5372290832586,4,0,1,PHISHING
3,39.46457591580439,0,0,0,4,1,1,1,0,0,1,98,115,10,1,1,0,6,7,1,0,0,0.0,5,0,1,PHISHING
3,74.72326317782955,1,0,0,3,0,0,1,0,0,1,89,677,9,1,1,0,0,6,0,1,0,101.72900637338898,3,0,0,PHISHING
2,56.5097586069184,0,0,0,2,0,0,0,1,0,1,76,379,3,0,0,0,0,0,0,0,0,0.0,5,1,0,BENIGN
5,125.60068578368396,1,0,0,3,1,1,1,1,1,0,77,406,11,1,1,0,5,14,0,1,0,49.32807882210935,8,0,1,PHISHING
7,56.85708647004438,1,1,0,2,1,1,1,0,0,0,94,1085,11,1,1,1,2,7,1,0,0,337.5414268091324,8,0,1,PHISHING
6,60.72651942309001,0,0,1,3,1,1,1,0,1,1,62,1582,6,0,1,0,8,1,0,1,0,458.92892544959295,4,0,0,PHISHING
3,33.3077640491187,0,0,0,2,0,0,0,1,1,0,20,1680,10,0,0,0,3,3,1,0,0,0.0,5,0,0,BENIGN
5,51.27909198957971,0,0,1,2,1,1,1,1,1,0,104,1259,13,1,0,0,4,7,1,0,0,457.9640223811534,7,0,0,PHISHING
7,112.36131878263865,0,0,1,3,0,1,0,0,1,0,41,1499,17,1,1,0,3,1,1,1,0,0.0,3,0,1,PHISHING
7,59.17173541354774,0,0,0,2,1,1,1,0,0,0,30,160,5,0,1,0,6,9,0,1,0,383.0049351913183,3,0,1,PHISHING
2,73.46022502135159,1,1,0,1,1,1,1,1,0,0,25,576,3,1,1,1,6,14,1,0,0,356.26120300495893,4,0,0,PHISHING
1,43.0337002396841,1,0,0,1,0,0,1,1,1,1,74,369,6,1,0,0,1,3,1,0,0,0.0,4,0,0,BENIGN
4,80.04481454750835,0,1,0,2,1,1,1,1,0,1,38,530,16,0,1,0,7,8,1,1,0,135.62811542335845,7,0,1,PHISHING
